Unnamed: 0,Unnamed: 0.1,Age,Athlete,Athlete_URL,Gender,Height,Reg_Place,Reg_Score,Region,Weight,Wk1,Wk2,Wk3,Wk4,Wk5,Year,Team,Affiliate,Fran,Helen,Grace,Filthy_50,Fight_Gone_Bad,Sprint_400,Run_5k,Clean_And_Jerk,Snatch,Deadlift,Back_Squat,Max_Pullups,Reg_Finish,Wk1_Place,Wk1_Score,Wk2_Place,Wk2_Score,Wk3_Place,Wk3_Score,Wk4_Place,Wk4_Score,Wk5_Place,Wk5_Score
1587,87,29.0,Craig Avera,http://games.crossfit.com/athlete/1878,1,70.0,88,621,16,179.0,227 (247),36 (345),256 (104),72 (245),30 (09:30),16,Brick Nation,Brick CrossFit,140.0,430.0,105.0,990.0,430,58.0,1267.0,310.0,245.0,460.0,415.0,45,88 (621),227,247,36,345,256,104,72,245,30,570
1588,88,34.0,Jesse Baz,http://games.crossfit.com/athlete/22730,1,70.0,89,622,16,172.0,35 (291),210 (262),119 (114),220 (216),38 (09:36),16,Paradiso CrossFit Venice,Paradiso CrossFit Venice,148.0,431.0,94.0,935.0,454,,,282.0,220.0,430.0,375.0,63,89 (622),35,291,210,262,119,114,220,216,38,576
1589,89,35.0,Gabriel Donald,http://games.crossfit.com/athlete/291638,1,69.0,90,626,16,174.0,13 (299),279 (260),200 (108),93 (240),41 (09:37),16,CrossFit Grover Beach,CrossFit Grover Beach,190.0,519.0,,,,,,245.0,195.0,445.0,365.0,,90 (626),13,299,279,260,200,108,93,240,41,577
1590,90,29.0,Thomas Jankas,http://games.crossfit.com/athlete/148948,1,,91,628,16,195.0,192 (253),61 (343),63 (117),291 (210),21 (09:13),16,Lock Box CrossFit,Lock Box CrossFit,,,,,,,,,,,,,91 (628),192,253,61,343,63,117,291,210,21,553
1591,91,23.0,Alexander Perez,http://games.crossfit.com/athlete/111577,1,71.0,91,628,16,200.0,69 (276),73 (342),196 (109),120 (235),170 (11:00),16,BoomBox Massive,Boombox CrossFit SD,,,,,,,,0.0,0.0,0.0,0.0,0,91 (628),69,276,73,342,196,109,120,235,170,660
1592,92,21.0,Giuseppe Lentini,http://games.crossfit.com/athlete/441864,1,,93,633,16,194.0,114 (266),22 (423),183 (110),209 (217),105 (10:28),16,,CrossFit Anaerobic,,,,,,,,,,,,,93 (633),114,266,22,423,183,110,209,217,105,628
1593,93,22.0,Nicholas Sandorf,http://games.crossfit.com/athlete/95646,1,71.0,93,633,16,180.0,69 (276),122 (340),131 (114),111 (237),200 (11:12),16,CrossFit 760,CrossFit 760 C,,,,,,,,,,,,,93 (633),69,276,122,340,131,114,111,237,200,672
1594,94,20.0,Mitchell Yaffee,http://games.crossfit.com/athlete/105361,1,71.0,95,658,16,185.0,102 (270),202 (263),87 (116),119 (235),148 (10:52),16,Ruination CrossFit,Ruination CrossFit,203.0,,178.0,,220,69.0,,300.0,250.0,467.0,355.0,40,95 (658),102,270,202,263,87,116,119,235,148,652
1595,95,28.0,Jason Dupere,http://games.crossfit.com/athlete/32475,1,70.0,96,668,16,180.0,153 (261),128 (340),59 (118),102 (238),226 (11:21),16,Depot West LA,Depot CrossFit,,,,,,,,,,,,,96 (668),153,261,128,340,59,118,102,238,226,681
1596,96,30.0,Eddie Mckenna,http://games.crossfit.com/athlete/185862,1,,97,676,16,195.0,145 (262),125 (340),158 (112),113 (236),135 (10:45),16,Heyday,CrossFit Heyday,141.0,,,,,66.0,,290.0,210.0,510.0,395.0,51,97 (676),145,262,125,340,158,112,113,236,135,645
1597,97,26.0,Julian Martinez,http://games.crossfit.com/athlete/717128,1,68.0,98,677,16,155.0,10 (305),141 (339),31 (124),440 (202),55 (09:49),16,,CrossFit Santa Barbara,131.0,403.0,180.0,,454,52.0,925.0,225.0,195.0,445.0,395.0,,98 (677),10,305,141,339,31,124,440,202,55,589
1598,98,27.0,Max Fournier,http://games.crossfit.com/athlete/150864,1,,99,679,16,170.0,162 (260),165 (339),89 (116),131 (232),132 (10:43),16,Ruination CrossFit,Ruination CrossFit,,,,,,,,,,,,,99 (679),162,260,165,339,89,116,131,232,132,643
1599,99,40.0,Dusty Marvin,http://games.crossfit.com/athlete/721132,1,,100,683,16,,111 (267),269 (261),55 (119),158 (227),90 (10:19),16,Team  Driven,Driven by CrossFit Temecula South,,,,,,,,,,,,,100 (683),111,267,269,261,55,119,158,227,90,619
1600,0,24.0,Sean Sweeney,http://games.crossfit.com/athlete/134617,1,69.0,1,15,17,195.0,1 (312),2 (425),10 (127),1 (291),1 (08:42),16,Powerstroke BuB,CrossFit Powerstroke,139.0,398.0,88.0,,,,,341.0,265.0,530.0,430.0,,1 (15),1,312,2,425,10,127,1,291,1,522
1601,1,19.0,Tommy Vinas,http://games.crossfit.com/athlete/533026,1,71.0,2,19,17,200.0,5 (298),1 (427),2 (130),2 (285),9 (09:34),16,Bomb Squad,CrossFit Fury,,,,,,,,365.0,282.0,540.0,475.0,,2 (19),5,298,1,427,2,130,2,285,9,574
1602,2,25.0,Chantz Ramos,http://games.crossfit.com/athlete/243568,1,72.0,3,39,17,190.0,1 (312),15 (345),11 (127),8 (265),4 (09:07),16,Tough Country CrossFit,Tough Country CrossFit,,,,,,,,315.0,240.0,505.0,390.0,,3 (39),1,312,15,345,11,127,8,265,4,547
1603,3,23.0,David Richman,http://games.crossfit.com/athlete/177611,1,71.0,4,71,17,188.0,15 (288),8 (347),4 (128),38 (247),6 (09:18),16,Double Edge,Double Edge CrossFit,126.0,,,,,,,320.0,285.0,485.0,450.0,,4 (71),15,288,8,347,4,128,38,247,6,558
1604,4,25.0,Nik Hecht,http://games.crossfit.com/athlete/111024,1,70.0,5,73,17,205.0,22 (279),31 (343),8 (127),10 (262),2 (08:51),16,Max Effort Avengers,CrossFit Max Effort,128.0,,78.0,,,,,350.0,275.0,525.0,475.0,68,5 (73),22,279,31,343,8,127,10,262,2,531
1605,5,30.0,Adrian Conway,http://games.crossfit.com/athlete/10484,1,70.0,6,81,17,202.0,21 (281),5 (423),19 (124),5 (269),31 (10:06),16,Wasatch CrossFit Blue,Wasatch CrossFit,137.0,,85.0,,,56.0,1275.0,345.0,275.0,590.0,490.0,70,6 (81),21,281,5,423,19,124,5,269,31,606
1606,6,21.0,Jorge Aragon,http://games.crossfit.com/athlete/19599,1,66.0,7,83,17,175.0,5 (298),43 (342),21 (123),12 (260),2 (08:51),16,East Valley CrossFit,East Valley CrossFit,148.0,477.0,96.0,,,51.0,1009.0,315.0,245.0,455.0,385.0,61,7 (83),5,298,43,342,21,123,12,260,2,531
1607,7,26.0,Ryan Laframboise,http://games.crossfit.com/athlete/319306,1,69.0,8,88,17,180.0,17 (286),17 (345),20 (124),25 (252),9 (09:34),16,Urban WarFit,Urban WarFit CrossFit Scottsdale,141.0,,102.0,,,,,305.0,240.0,455.0,405.0,,8 (88),17,286,17,345,20,124,25,252,9,574
1608,8,29.0,Will Trujillo,http://games.crossfit.com/athlete/26106,1,71.0,9,92,17,204.0,4 (299),6 (423),33 (119),42 (246),7 (09:24),16,Bomb Squad,CrossFit Fury,,,,,456,,,,,,,,9 (92),4,299,6,423,33,119,42,246,7,564
1609,9,30.0,Justin Jindra,http://games.crossfit.com/athlete/204450,1,66.0,10,101,17,155.0,1 (312),22 (344),9 (127),61 (238),8 (09:30),16,CrossFit 719,CrossFit 719,140.0,,120.0,1198.0,387,3480.0,,300.0,240.0,365.0,375.0,66,10 (101),1,312,22,344,9,127,61,238,8,570
1610,10,29.0,Lance Castle,http://games.crossfit.com/athlete/95473,1,67.0,11,105,17,186.0,29 (276),18 (345),26 (121),15 (257),17 (09:45),16,CrossFit Albuquerque,CrossFit Albuquerque,,,,,0,,,315.0,255.0,440.0,400.0,69,11 (105),29,276,18,345,26,121,15,257,17,585
1611,11,22.0,Marcos Rivera,http://games.crossfit.com/athlete/131827,1,71.0,12,108,17,193.0,11 (290),12 (346),16 (125),45 (243),24 (09:58),16,Max Effort Avengers,CrossFit Max Effort,143.0,490.0,87.0,,,,,305.0,255.0,455.0,365.0,55,12 (108),11,290,12,346,16,125,45,243,24,598
1612,12,30.0,Justin Fallon,http://games.crossfit.com/athlete/17857,1,71.0,13,109,17,185.0,11 (290),58 (341),6 (127),6 (268),28 (10:04),16,CrossFit Blur,CrossFit Blur,149.0,398.0,89.0,1200.0,456,56.0,1074.0,305.0,240.0,515.0,405.0,65,13 (109),11,290,58,341,6,127,6,268,28,604
1613,13,36.0,Kyle Boyer,http://games.crossfit.com/athlete/27814,1,72.0,14,111,17,195.0,36 (273),11 (347),17 (125),4 (269),43 (10:17),16,Crossfit Dixie,CrossFit Dixie,133.0,429.0,629.0,,437,59.0,,340.0,272.0,595.0,485.0,62,14 (111),36,273,11,347,17,125,4,269,43,617
1614,14,28.0,Elijah Muhammad,http://games.crossfit.com/athlete/165705,1,72.0,15,131,17,200.0,36 (273),10 (347),5 (128),49 (240),31 (10:06),16,,CrossFit New You,146.0,,92.0,,425,,,350.0,295.0,565.0,475.0,,15 (131),36,273,10,347,5,128,49,240,31,606
1615,15,30.0,Zachary Forrest,http://games.crossfit.com/athlete/10593,1,67.0,16,136,17,175.0,13 (289),4 (423),41 (117),64 (236),14 (09:40),16,Max Effort Avengers,CrossFit Max Effort,124.0,421.0,89.0,934.0,425,61.0,1200.0,325.0,265.0,485.0,425.0,74,16 (136),13,289,4,423,41,117,64,236,14,580
1616,16,32.0,Dustin Harth,http://games.crossfit.com/athlete/118886,1,72.0,17,139,17,205.0,36 (273),19 (345),29 (120),18 (256),37 (10:14),16,,Ironwood CrossFit,155.0,501.0,91.0,,398,,1289.0,325.0,255.0,525.0,455.0,43,17 (139),36,273,19,345,29,120,18,256,37,614
1617,17,25.0,Dayton Smith,http://games.crossfit.com/athlete/138292,1,68.0,18,158,17,180.0,28 (277),56 (341),27 (120),31 (251),16 (09:44),16,East Valley CrossFit,East Valley CrossFit,,,,,,,,,,,,,18 (158),28,277,56,341,27,120,31,251,16,584
1618,18,27.0,Jared Enderton,http://games.crossfit.com/athlete/290550,1,66.0,19,159,17,200.0,81 (265),7 (423),30 (120),16 (257),25 (09:59),16,CrossFit Pandoras box,CrossFit Pandora's Box,148.0,,88.0,,,,,429.0,345.0,600.0,507.0,50,19 (159),81,265,7,423,30,120,16,257,25,599
1619,19,28.0,Nick Shafer,http://games.crossfit.com/athlete/175079,1,68.0,20,170,17,178.0,36 (273),29 (343),48 (116),29 (251),28 (10:04),16,CrossFit Blur,CrossFit Blur,,,,,,,,,,,,,20 (170),36,273,29,343,48,116,29,251,28,604
1620,20,32.0,Chris Hoppe,http://games.crossfit.com/athlete/101241,1,72.0,21,172,17,220.0,81 (265),20 (345),25 (122),9 (264),37 (10:14),16,Progressive Fitness CrossFit,Progressive Fitness CrossFit,,,,,,,,,,,,,21 (172),81,265,20,345,25,122,9,264,37,614
1621,21,37.0,Chris Spealler,http://games.crossfit.com/athlete/27065,1,65.0,22,188,17,143.0,20 (282),81 (340),43 (117),26 (252),18 (09:46),16,,CrossFit Park City,128.0,416.0,117.0,798.0,456,63.0,1172.0,285.0,235.0,440.0,385.0,106,22 (188),20,282,81,340,43,117,26,252,18,586
1622,22,36.0,Josh Petlowany,http://games.crossfit.com/athlete/320141,1,72.0,23,189,17,200.0,8 (293),64 (341),33 (119),62 (237),22 (09:54),16,Urban WarFit,Urban WarFit CrossFit Scottsdale,,,,,0,,,0.0,0.0,0.0,0.0,0,23 (189),8,293,64,341,33,119,62,237,22,594
1623,23,31.0,Scott Stalling,http://games.crossfit.com/athlete/242535,1,72.0,24,195,17,172.0,9 (292),118 (339),11 (127),37 (248),20 (09:52),16,Crossfit Dixie,CrossFit Dixie,143.0,416.0,,,,60.0,,300.0,255.0,495.0,370.0,,24 (195),9,292,118,339,11,127,37,248,20,592
1624,24,34.0,Tommy Hackenbruck,http://games.crossfit.com/athlete/8746,1,73.0,25,218,17,209.0,5 (298),9 (347),24 (122),143 (219),37 (10:14),16,Ute CrossFit,Ute CrossFit Sugarhouse,129.0,451.0,84.0,1140.0,465,57.0,1320.0,340.0,285.0,535.0,525.0,60,25 (218),5,298,9,347,24,122,143,219,37,614
1625,25,36.0,Brian Kunitzer,http://games.crossfit.com/athlete/17529,1,69.0,26,231,17,189.0,86 (264),14 (346),62 (115),55 (239),14 (09:40),16,CrossFit MAGNA,CrossFit Magna,157.0,517.0,106.0,,398,,1218.0,305.0,255.0,475.0,425.0,50,26 (231),86,264,14,346,62,115,55,239,14,580
1626,26,29.0,Drew Canavero,http://games.crossfit.com/athlete/51415,1,68.0,27,291,17,185.0,9 (292),223 (261),23 (122),31 (251),5 (09:12),16,Black Iron Gym,CrossFit Knurling,129.0,,,,0,64.0,1350.0,375.0,300.0,545.0,535.0,50,27 (291),9,292,223,261,23,122,31,251,5,552
1627,27,33.0,Chase Heywood,http://games.crossfit.com/athlete/10203,1,70.0,27,291,17,191.0,47 (272),153 (339),14 (126),11 (260),66 (10:31),16,Rockwell Crossfit,Rockwell CrossFit,142.0,487.0,114.0,,0,,1249.0,340.0,260.0,535.0,485.0,56,27 (291),47,272,153,339,14,126,11,260,66,631
1628,28,26.0,Andrew Cifelli,http://games.crossfit.com/athlete/15858,1,72.0,27,291,17,189.0,23 (278),48 (342),57 (116),17 (256),146 (11:14),16,East Valley CrossFit,East Valley CrossFit,149.0,435.0,114.0,1079.0,404,65.0,1277.0,297.0,240.0,505.0,435.0,55,27 (291),23,278,48,342,57,116,17,256,146,674
1629,29,36.0,travis zipper,http://games.crossfit.com/athlete/188885,1,70.0,30,307,17,183.0,17 (286),166 (263),51 (116),14 (258),59 (10:27),16,Max Effort Avengers,CrossFit Max Effort,,,,,,,,,,,,,30 (307),17,286,166,263,51,116,14,258,59,627
1630,30,32.0,John Hazdovac,http://games.crossfit.com/athlete/174276,1,67.0,31,314,17,194.0,89 (263),51 (342),40 (117),71 (235),63 (10:30),16,Chuckwalla,Chuckwalla CrossFit,149.0,,,,,,,,,515.0,455.0,,31 (314),89,263,51,342,40,117,71,235,63,630
1631,31,29.0,Nathan Goldhardt,http://games.crossfit.com/athlete/2012,1,71.0,32,324,17,190.0,15 (288),35 (343),107 (113),110 (227),57 (10:26),16,TEKTON,Tekton CrossFit,131.0,409.0,97.0,880.0,498,57.0,1048.0,305.0,255.0,515.0,415.0,78,32 (324),15,288,35,343,107,113,110,227,57,626
1632,32,32.0,Coltt Valentine,http://games.crossfit.com/athlete/119376,1,66.0,33,325,17,155.0,103 (260),96 (340),62 (115),7 (266),57 (10:26),16,CrossFit Hyperion,CrossFit Hyperion,,,,,,,,245.0,220.0,425.0,405.0,,33 (325),103,260,96,340,62,115,7,266,57,626
1633,33,35.0,Dan Finck,http://games.crossfit.com/athlete/9042,1,70.0,34,327,17,195.0,73 (267),25 (344),89 (114),74 (234),66 (10:31),16,NoCoast CrossFit,NoCoast CrossFit,144.0,458.0,115.0,1004.0,420,65.0,,315.0,245.0,455.0,415.0,59,34 (327),73,267,25,344,89,114,74,234,66,631
1634,34,19.0,Chase Popp,http://games.crossfit.com/athlete/31565,1,72.0,35,332,17,192.0,67 (268),32 (343),126 (112),44 (243),63 (10:30),16,,CrossFit Battle Ready,,,,,0,,,0.0,0.0,0.0,0.0,0,35 (332),67,268,32,343,126,112,44,243,63,630
1635,35,28.0,John Birkmeier,http://games.crossfit.com/athlete/264097,1,71.0,36,341,17,180.0,123 (259),26 (344),96 (114),30 (251),66 (10:31),16,CrossFit Omnia,CrossFit Omnia,,,,,0,,,326.0,247.0,440.0,380.0,,36 (341),123,259,26,344,96,114,30,251,66,631
1636,36,21.0,Gabe Swaba,http://games.crossfit.com/athlete/114109,1,73.0,37,354,17,200.0,89 (263),85 (340),104 (113),40 (247),36 (10:13),16,,,168.0,474.0,107.0,996.0,,58.0,1068.0,305.0,250.0,515.0,385.0,68,37 (354),89,263,85,340,104,113,40,247,36,613
1637,37,29.0,Doug Springer,http://games.crossfit.com/athlete/186621,1,71.0,38,358,17,172.0,55 (270),117 (339),43 (117),72 (235),71 (10:34),16,SLC 1,Salt Lake City CrossFit (SLC),137.0,,,,,3300.0,,295.0,245.0,450.0,405.0,74,38 (358),55,270,117,339,43,117,72,235,71,634
1638,38,31.0,Jonathan Lipp,http://games.crossfit.com/athlete/14445,1,70.0,39,367,17,169.0,55 (270),78 (340),86 (114),56 (239),92 (10:46),16,,,156.0,,,1070.0,435,65.0,,295.0,215.0,455.0,355.0,55,39 (367),55,270,78,340,86,114,56,239,92,646
1639,39,42.0,Christopher Bourke,http://games.crossfit.com/athlete/103842,1,69.0,40,368,17,204.0,141 (252),67 (341),59 (116),41 (247),60 (10:28),16,CrossFit Now,CrossFit Now,,,,,,60.0,,301.0,246.0,535.0,450.0,,40 (368),141,252,67,341,59,116,41,247,60,628
1640,40,25.0,Brad Pew,http://games.crossfit.com/athlete/163093,1,73.0,41,373,17,191.0,23 (278),44 (342),3 (128),92 (231),211 (11:39),16,Ute CrossFit,Ute CrossFit Sugarhouse,135.0,475.0,105.0,1058.0,409,,1200.0,310.0,260.0,425.0,355.0,52,41 (373),23,278,44,342,3,128,92,231,211,699
1641,41,24.0,Taylor King,http://games.crossfit.com/athlete/500176,1,,42,376,17,,23 (278),135 (339),18 (124),134 (220),66 (10:31),16,,CrossFit Vitruvius,,,,,,,,,,,,,42 (376),23,278,135,339,18,124,134,220,66,631
1642,42,35.0,Drew Pollner,http://games.crossfit.com/athlete/243903,1,71.0,43,384,17,200.0,23 (278),181 (262),7 (127),19 (255),154 (11:18),16,South Vegas CrossFit,South Vegas CrossFit,157.0,,120.0,,,58.0,,300.0,245.0,475.0,375.0,57,43 (384),23,278,181,262,7,127,19,255,154,678
1643,43,31.0,Dustin Troyer,http://games.crossfit.com/athlete/100911,1,66.0,44,391,17,170.0,171 (247),64 (341),54 (116),48 (241),54 (10:25),16,West Haven CrossFit,West Haven CrossFit,146.0,,126.0,,,64.0,,290.0,230.0,465.0,370.0,55,44 (391),171,247,64,341,54,116,48,241,54,625
1644,44,23.0,Dalton Spanbauer,http://games.crossfit.com/athlete/6428,1,67.0,45,392,17,184.0,50 (271),100 (340),128 (112),77 (234),37 (10:14),16,Backcountry Black,Backcountry CrossFit,134.0,,,,,50.0,,255.0,235.0,460.0,400.0,,45 (392),50,271,100,340,128,112,77,234,37,614
1645,45,23.0,Carson Davis,http://games.crossfit.com/athlete/696824,1,69.0,46,394,17,180.0,50 (271),60 (341),143 (110),132 (220),9 (09:34),16,Big Barn CrossFIt,Big Barn CrossFit,,,,,,,,,,,,,46 (394),50,271,60,341,143,110,132,220,9,574
1646,46,32.0,Christopher Treanor,http://games.crossfit.com/athlete/101356,1,67.0,47,396,17,173.0,36 (273),137 (339),118 (112),53 (240),52 (10:22),16,CrossFit Blade BladeStrong,CrossFit Blade,146.0,472.0,108.0,1068.0,406,,,265.0,230.0,450.0,345.0,65,47 (396),36,273,137,339,118,112,53,240,52,622
1647,47,34.0,Cliff Cotton,http://games.crossfit.com/athlete/97127,1,72.0,48,398,17,208.0,60 (269),28 (343),60 (115),144 (219),106 (10:51),16,BackCountry Blue,Backcountry CrossFit,154.0,,,,351,,,315.0,235.0,535.0,425.0,,48 (398),60,269,28,343,60,115,144,219,106,651
1648,48,36.0,Dallas Haught,http://games.crossfit.com/athlete/95175,1,73.0,49,402,17,202.0,128 (257),24 (344),105 (113),20 (254),125 (11:02),16,CrossFit Incite,CrossFit Incite,180.0,,116.0,,,,,285.0,225.0,500.0,410.0,,49 (402),128,257,24,344,105,113,20,254,125,662
1649,49,25.0,Leo Fontana,http://games.crossfit.com/athlete/36305,1,71.0,50,403,17,200.0,103 (260),50 (342),92 (114),22 (254),136 (11:09),16,Double Edge,Double Edge CrossFit,134.0,,121.0,1196.0,,66.0,,325.0,255.0,520.0,465.0,,50 (403),103,260,50,342,92,114,22,254,136,669
1650,50,31.0,Dj Brimhall,http://games.crossfit.com/athlete/70102,1,68.0,51,412,17,193.0,171 (247),106 (340),46 (117),13 (259),76 (10:36),16,,CrossFit Show Low,146.0,,161.0,,,70.0,1440.0,,,525.0,400.0,70,51 (412),171,247,106,340,46,117,13,259,76,636
1651,51,34.0,Joseph Dressler,http://games.crossfit.com/athlete/23026,1,72.0,52,415,17,171.0,76 (266),77 (340),43 (117),167 (216),52 (10:22),16,Unhuman Yumans,CrossFit Yuma,138.0,431.0,,992.0,,55.0,,280.0,225.0,455.0,405.0,0,52 (415),76,266,77,340,43,117,167,216,52,622
1652,52,21.0,Cole Armstrong,http://games.crossfit.com/athlete/240831,1,68.0,53,434,17,175.0,47 (272),47 (342),137 (111),154 (218),49 (10:21),16,,CrossFit Infinite Strength,157.0,,,,,,1148.0,330.0,250.0,,385.0,,53 (434),47,272,47,342,137,111,154,218,49,621
1653,53,25.0,Hunter McCallum,http://games.crossfit.com/athlete/46486,1,68.0,54,441,17,170.0,34 (274),237 (260),38 (118),106 (228),26 (10:00),16,CrossFit Bonedale,CrossFit Bonedale,163.0,,120.0,1127.0,,68.0,,265.0,220.0,405.0,335.0,50,54 (441),34,274,237,260,38,118,106,228,26,600
1654,54,19.0,Gabriel Burns,http://games.crossfit.com/athlete/223787,1,71.0,55,454,17,187.0,86 (264),84 (340),150 (110),46 (242),88 (10:45),16,CrossFit Incendia,CrossFit Incendia,301.0,522.0,175.0,,,60.0,1356.0,246.0,210.0,405.0,365.0,36,55 (454),86,264,84,340,150,110,46,242,88,645
1655,55,32.0,Kyle Foss,http://games.crossfit.com/athlete/147512,1,74.0,56,473,17,200.0,100 (261),38 (343),114 (113),175 (216),46 (10:18),16,SinCity CrossFit,SinCity CrossFit,160.0,,,,,,,305.0,240.0,445.0,415.0,,56 (473),100,261,38,343,114,113,175,216,46,618
1656,56,27.0,John Carter,http://games.crossfit.com/athlete/542604,1,68.0,57,483,17,173.0,260 (241),34 (343),65 (115),81 (234),43 (10:17),16,CrossFit Omnia,CrossFit Omnia,131.0,420.0,105.0,,,,,325.0,275.0,405.0,415.0,,57 (483),260,241,34,343,65,115,81,234,43,617
1657,57,35.0,Terrance Jesclard,http://games.crossfit.com/athlete/129410,1,73.0,58,484,17,190.0,94 (262),83 (340),200 (106),58 (238),49 (10:21),16,CrossFit Hyperion,CrossFit Hyperion,130.0,438.0,96.0,,425,47.0,,315.0,255.0,475.0,445.0,47,58 (484),94,262,83,340,200,106,58,238,49,621
1658,58,28.0,Andres Villalobos,http://games.crossfit.com/athlete/23175,1,68.0,59,486,17,155.0,55 (270),21 (344),93 (114),280 (209),37 (10:14),16,CrossFit Las Cruces,CrossFit Las Cruces,166.0,531.0,133.0,,,62.0,1200.0,285.0,220.0,490.0,375.0,58,59 (486),55,270,21,344,93,114,280,209,37,614
1659,59,25.0,Bret Crowe,http://games.crossfit.com/athlete/425199,1,68.0,59,486,17,175.0,247 (242),52 (342),33 (119),100 (229),54 (10:25),16,Team Build Up - Black,Build Up CrossFit,,,,,,,,310.0,240.0,555.0,505.0,,59 (486),247,242,52,342,33,119,100,229,54,625
1660,60,42.0,Michael Moseley,http://games.crossfit.com/athlete/4076,1,68.0,61,491,17,185.0,171 (247),61 (341),49 (116),111 (227),99 (10:48),16,CrossFit Now,CrossFit Now,150.0,501.0,168.0,,401,59.0,1220.0,275.0,220.0,455.0,395.0,48,61 (491),171,247,61,341,49,116,111,227,99,648
1661,61,28.0,Matthew Aikin,http://games.crossfit.com/athlete/174348,1,72.0,62,501,17,215.0,34 (274),75 (341),102 (114),109 (227),181 (11:29),16,Black Iron Gym,CrossFit Knurling,150.0,,73.0,,422,58.0,1160.0,360.0,295.0,550.0,,,62 (501),34,274,75,341,102,114,109,227,181,689
1662,62,36.0,James Braun,http://games.crossfit.com/athlete/130502,1,69.0,63,505,17,198.0,67 (268),175 (262),13 (127),85 (233),165 (11:23),16,Crossfit West Valley 1,CrossFit West Valley,150.0,521.0,80.0,1509.0,367,66.0,,285.0,215.0,550.0,450.0,40,63 (505),67,268,175,262,13,127,85,233,165,683
1663,63,26.0,Matthew Horton,http://games.crossfit.com/athlete/172368,1,70.0,64,514,17,180.0,330 (235),45 (342),15 (125),43 (246),81 (10:40),16,Urban WarFit,Urban WarFit CrossFit Scottsdale,134.0,430.0,103.0,1216.0,376,60.0,,275.0,205.0,500.0,415.0,65,64 (514),330,235,45,342,15,125,43,246,81,640
1664,64,29.0,Kyle Cook,http://games.crossfit.com/athlete/23148,1,73.0,65,522,17,193.0,60 (269),99 (340),75 (115),211 (213),77 (10:37),16,South Denver Bears,CrossFit South Denver,,,91.0,,,49.0,1067.0,315.0,255.0,445.0,410.0,,65 (522),60,269,99,340,75,115,211,213,77,637
1665,65,25.0,Dustin Hein,http://games.crossfit.com/athlete/206951,1,69.0,66,528,17,185.0,100 (261),121 (339),42 (117),146 (219),119 (10:58),16,CrossFit 719,CrossFit 719,153.0,,,,383,,,255.0,220.0,460.0,,,66 (528),100,261,121,339,42,117,146,219,119,658
1666,66,,Jake Holmberg,http://games.crossfit.com/athlete/51123,1,,67,530,17,,67 (268),41 (343),233 (104),21 (254),168 (11:24),16,,,,,,,,,,,,,,,67 (530),67,268,41,343,233,104,21,254,168,684
1667,67,31.0,Patrick Pitsch,http://games.crossfit.com/athlete/461074,1,68.0,68,532,17,190.0,67 (268),37 (343),65 (115),243 (211),120 (11:00),16,Camelback CrossFit,Camelback CrossFit,170.0,510.0,111.0,,,61.0,1250.0,320.0,250.0,525.0,430.0,50,68 (532),67,268,37,343,65,115,243,211,120,660
1668,68,26.0,Devin Thaut,http://games.crossfit.com/athlete/322478,1,60.0,69,539,17,193.0,346 (234),114 (339),1 (150),66 (236),12 (09:39),16,,Power in Motion CrossFit,,,,1301.0,,,,,,,,,69 (539),346,234,114,339,1,150,66,236,12,579
1669,69,29.0,Kawika Henderson,http://games.crossfit.com/athlete/112845,1,68.0,69,539,17,198.0,171 (247),49 (342),171 (109),33 (251),115 (10:56),16,Never Enough,Never Enough CrossFit,121.0,,67.0,945.0,,,,370.0,290.0,635.0,540.0,59,69 (539),171,247,49,342,171,109,33,251,115,656
1670,70,32.0,Blake Bastian,http://games.crossfit.com/athlete/46857,1,68.0,71,540,17,205.0,137 (253),72 (341),51 (116),192 (214),88 (10:45),16,Rockwell Crossfit,Rockwell CrossFit,130.0,441.0,86.0,,0,56.0,1224.0,370.0,295.0,525.0,525.0,50,71 (540),137,253,72,341,51,116,192,214,88,645
1671,71,28.0,joshua bednorz,http://games.crossfit.com/athlete/130206,1,60.0,72,541,17,190.0,94 (262),124 (339),37 (118),27 (252),259 (11:56),16,Backcountry Black,Backcountry CrossFit,,,,,,,,275.0,245.0,470.0,405.0,,72 (541),94,262,124,339,37,118,27,252,259,716
